id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2018,minimum_nights,number_of_reviews,reviews_per_month,availability_2019
22502016,Bos en Lommer,52.37414193038885,4.849332077278537,Entire home/apt,99,,2,2,0.58,0
22502431,Bos en Lommer,52.377549740354034,4.858663629273625,Private room,75,,2,14,1.33,245
22508650,Oud-Noord,52.39923846964521,4.921599634050974,Entire home/apt,100,,4,2,0.18,0
22509764,Zuid,52.35521849355458,4.849336491366426,Private room,90,,1,2,0.19,0
22510214,Centrum-Oost,52.37050213690648,4.909622887469691,Private room,275,,2,12,1.2,58
22510774,Centrum-Oost,52.36246825412202,4.9150735884469245,Entire home/apt,200,,2,5,0.5,0
22511500,Oud-Oost,52.36254523555783,4.925437280692062,Entire home/apt,130,,3,4,0.45,326
22515763,Centrum-Oost,52.363124816216114,4.886208193683427,Entire home/apt,175,,3,14,1.75,0
22518419,Watergraafsmeer,52.355969104914074,4.9309796665370005,Private room,195,,3,10,1.1,164
22520444,IJburg - Zeeburgereiland,52.359639611566614,4.9788914993140985,Private room,85,,1,4,1.43,86
22522397,De Pijp - Rivierenbuurt,52.35348332,4.903741917876567,Entire home/apt,125,,3,6,1.01,275
22523182,Geuzenveld - Slotermeer,52.37774779188861,4.8050501325325365,Entire home/apt,129,,2,19,2.13,66
22524025,De Pijp - Rivierenbuurt,52.35537808109931,4.887894566262847,Private room,75,,2,1,0.09,0
22524410,Watergraafsmeer,52.35247339,4.935770425,Entire home/apt,75,,2,13,1.31,26
22524917,Oud-Oost,52.35442074758994,4.923024670388379,Entire home/apt,350,,4,7,0.92,0
22526540,Oud-Oost,52.36356496979607,4.930655599272002,Entire home/apt,101,,4,2,0.2,150
22527092,Centrum-West,52.374235428257506,4.9005040523621455,Private room,149,,3,65,6.44,39
22528787,Oostelijk Havengebied - Indische Buurt,52.36144452701125,4.936839258418356,Entire home/apt,125,,4,2,0.18,59
22529423,Centrum-West,52.375643236533506,4.882215660763489,Entire home/apt,345,,3,9,1.05,0
22536016,Slotervaart,52.34918576029026,4.8317877376727925,Private room,32,,1,17,1.52,0
22538056,Osdorp,52.35360661663864,4.793570153243471,Private room,55,,1,18,1.68,68
22539692,De Baarsjes - Oud-West,52.37038079607636,4.87122379,Entire home/apt,155,,2,16,1.5,4
22540368,Westerpark,52.38171945158495,4.872328120936135,Entire home/apt,220,,3,10,1.2,88
22540900,De Pijp - Rivierenbuurt,52.346756645894175,4.889059044286173,Entire home/apt,130,,5,0,,0
22543359,Noord-Oost,52.405261740368566,4.930324139251863,Entire home/apt,99,,2,20,1.83,2
22545167,Bos en Lommer,52.37580440632764,4.855805414653705,Private room,89,,3,56,5,89
22546264,De Baarsjes - Oud-West,52.357575096081966,4.858025635772927,Entire home/apt,259,,2,4,0.54,358
22547451,De Aker - Nieuw Sloten,52.34219191424634,4.807048821295824,Private room,44,,2,29,4.63,9
22556265,De Baarsjes - Oud-West,52.35936267546742,4.858258568847821,Private room,79,,2,22,2.21,359
22556393,De Baarsjes - Oud-West,52.359348097076854,4.857867925123697,Private room,79,,2,24,2.42,362
22556490,De Baarsjes - Oud-West,52.35913647,4.857294379818573,Private room,81,,2,23,2.63,359
22556799,Centrum-Oost,52.36349427398062,4.887126111509517,Entire home/apt,220,,2,7,0.76,0
22557593,Noord-West,52.4182514,4.892456863474107,Entire home/apt,85,,2,3,1.18,87
22558072,Zuid,52.352403839175366,4.8627872870697955,Entire home/apt,210,,3,6,0.64,14
22559000,Gaasperdam - Driemond,52.29305877765396,4.980610671639063,Entire home/apt,68,,2,33,2.93,161
22559057,Watergraafsmeer,52.35335103936365,4.927945609977674,Private room,80,,2,42,4.33,149
22560448,Centrum-Oost,52.36247806082765,4.886575625505065,Entire home/apt,450,,7,0,,364
22562549,De Baarsjes - Oud-West,52.362247706382114,4.866912194020292,Entire home/apt,121,,1,22,2.01,0
22563427,Centrum-West,52.36754612705597,4.880283226468442,Entire home/apt,53,,1,60,5.5,42
22566099,Centrum-West,52.36929939161705,4.881722347353539,Entire home/apt,100,,2,53,4.88,56
22566973,Watergraafsmeer,52.337956688128244,4.946922430054704,Entire home/apt,125,,3,51,4.78,143
22568194,De Pijp - Rivierenbuurt,52.35488048462369,4.891267961364879,Entire home/apt,150,,4,10,1.16,0
22579121,Noord-West,52.40930646024911,4.901768788444372,Private room,55,,2,22,2.1,0
22579982,Bos en Lommer,52.37508198762559,4.838110635398351,Entire home/apt,125,,2,11,1,7
22580828,Westerpark,52.37270426051056,4.869511855011842,Entire home/apt,99,,3,5,0.47,0
22582732,Centrum-Oost,52.362454678701255,4.905371139793675,Entire home/apt,175,,2,8,1.75,42
22583469,Watergraafsmeer,52.358155047423466,4.942494930508364,Entire home/apt,175,,3,1,0.24,0
22588617,De Pijp - Rivierenbuurt,52.35581734010575,4.900302150586477,Private room,65,,1,1,0.1,0
22589523,Westerpark,52.374640323755635,4.871942251746145,Entire home/apt,125,,1,14,1.31,58
22590450,De Baarsjes - Oud-West,52.36675588587547,4.8617906226124985,Entire home/apt,300,,3,6,0.72,86
22590636,Centrum-Oost,52.36223070435026,4.9002884856004885,Private room,75,,2,13,1.19,0
22590702,De Baarsjes - Oud-West,52.37169547072486,4.856135401811537,Entire home/apt,250,,4,2,0.28,0
22591187,Westerpark,52.373803232194746,4.871665899088884,Entire home/apt,100,,2,1,0.1,0
22591265,De Pijp - Rivierenbuurt,52.351588910844434,4.8912649165940945,Entire home/apt,139,,2,3,0.47,0
22591277,Centrum-West,52.381572654140385,4.886251976325744,Private room,80,,1,82,7.91,21
22593803,Slotervaart,52.348894069470674,4.841560275004091,Private room,110,,5,5,0.52,0
22595846,Centrum-Oost,52.36466632687161,4.886554347,Entire home/apt,280,,2,0,,0
22596684,De Pijp - Rivierenbuurt,52.342551167278394,4.9073160532627895,Private room,85,,1,95,8.91,132
22598608,De Baarsjes - Oud-West,52.360454886608714,4.861545997544223,Private room,120,,2,20,1.96,0
22603947,Centrum-Oost,52.369489569710105,4.926030187013309,Entire home/apt,150,,3,1,0.1,0
22604050,Centrum-Oost,52.35947574533825,4.893147388,Private room,175,,2,0,,0
22605275,Noord-West,52.40981632,4.9244927361319455,Entire home/apt,230,,2,12,1.35,10
22606730,De Baarsjes - Oud-West,52.37132313750916,4.863805287339457,Entire home/apt,70,,5,11,1.1,9
22607144,Oostelijk Havengebied - Indische Buurt,52.36030244552002,4.9430908658009605,Private room,100,,1,32,3.07,36
22607752,De Baarsjes - Oud-West,52.37310740999874,4.861931655184457,Entire home/apt,75,,1,1,0.13,0
22607979,IJburg - Zeeburgereiland,52.35310750242487,4.9994280709480075,Entire home/apt,209,,4,1,0.14,100
22608596,Oud-Oost,52.35535364058629,4.918795224872958,Entire home/apt,100,,1,2,0.2,3
22608919,De Baarsjes - Oud-West,52.36916151964285,4.871100702593269,Entire home/apt,135,,2,8,0.94,0
22609135,De Baarsjes - Oud-West,52.37053390610176,4.869436643956758,Entire home/apt,165,,2,2,0.25,2
22609716,De Pijp - Rivierenbuurt,52.35641077553858,4.900404395885461,Entire home/apt,400,,4,3,0.73,0
22610509,Bos en Lommer,52.384843630519455,4.854672719275496,Entire home/apt,99,,1,16,1.53,22
22611394,De Baarsjes - Oud-West,52.36774326449017,4.851850694959206,Entire home/apt,80,,3,10,0.9,0
22611636,Oud-Oost,52.35245265661578,4.919645345,Entire home/apt,120,,2,4,0.52,0
22612006,Zuid,52.34213414279273,4.846675449951798,Entire home/apt,300,,4,0,,0
22612989,De Baarsjes - Oud-West,52.36943567079978,4.856942305170669,Private room,69,,3,2,0.19,0
22613995,De Baarsjes - Oud-West,52.36791248399609,4.876053543015629,Entire home/apt,230,,2,4,0.59,0
22616573,Centrum-West,52.374234472247174,4.882204449490064,Private room,39,,1,51,4.72,27
22620752,Zuid,52.351206484033526,4.856498664037034,Entire home/apt,99,,4,7,0.7,20
22620913,Noord-West,52.41524236560711,4.892176207881835,Entire home/apt,80,,4,2,0.27,0
22621941,Oud-Oost,52.360781031548214,4.929356158355393,Entire home/apt,165,,3,3,0.43,308
22622512,De Pijp - Rivierenbuurt,52.355472608424186,4.892748450642787,Private room,65,,2,5,0.58,15
22623186,Slotervaart,52.35442951727415,4.825700080311473,Private room,49,,1,44,4.22,50
22624476,Centrum-West,52.37867863,4.879430958255465,Entire home/apt,115,,2,11,1.03,0
22624709,Centrum-Oost,52.36781184174383,4.911720415575983,Private room,90,,1,21,1.93,26
22625820,De Baarsjes - Oud-West,52.369798393148926,4.870392686297409,Entire home/apt,250,,3,9,1.3,0
22627191,IJburg - Zeeburgereiland,52.348245461073425,5.009830065744452,Entire home/apt,160,,3,10,1.2,29
22628592,Buitenveldert - Zuidas,52.33282842709129,4.870163642,Entire home/apt,160,,30,15,1.4,0
22630427,De Baarsjes - Oud-West,52.37037297202816,4.862149036378992,Entire home/apt,119,,5,1,0.11,0
22631194,Bos en Lommer,52.37851857477799,4.857295240811383,Entire home/apt,299,,4,7,0.76,31
22631661,Oostelijk Havengebied - Indische Buurt,52.36396849637188,4.9318183486099985,Private room,40,,1,7,0.64,0
22631999,Watergraafsmeer,52.35276893343896,4.940018888972153,Entire home/apt,300,,3,6,0.73,0
22632625,Centrum-West,52.37885023634389,4.883919489529228,Entire home/apt,200,,3,2,0.21,0
22641379,Bos en Lommer,52.38313401840398,4.856367035404932,Entire home/apt,165,,1,1,0.2,0
22643412,Centrum-Oost,52.37582257429697,4.916550272961022,Private room,180,,4,40,4.03,293
22645563,De Baarsjes - Oud-West,52.36331179169325,4.869421825070918,Entire home/apt,150,,3,9,0.89,0
22646646,Noord-West,52.41629315435421,4.8983794860913985,Private room,75,,2,34,3.39,235
22648342,IJburg - Zeeburgereiland,52.35962553186862,4.981607704740812,Entire home/apt,120,,6,1,0.29,8
22649539,Slotervaart,52.35607241053078,4.819905555883745,Entire home/apt,45,,1,3,0.28,0
22649619,Oud-Oost,52.359677641374425,4.906883749272368,Entire home/apt,165,,3,15,1.63,2
22652066,Zuid,52.34890529094865,4.8510724353837995,Entire home/apt,150,,5,3,0.3,22
22657567,Centrum-Oost,52.36425780824087,4.8818617590461155,Private room,53,,2,18,1.74,0
22660676,Slotervaart,52.363958795126074,4.836964965617224,Private room,95,,1,4,0.97,0
22660771,Centrum-West,52.37413124079441,4.881292105040695,Entire home/apt,130,,1,2,0.18,0
22661342,Noord-West,52.406245458363685,4.909462403747918,Entire home/apt,100,,2,2,0.27,0
22661348,Bos en Lommer,52.37368270610357,4.844830414446664,Private room,40,,1,10,0.91,0
22662888,Centrum-Oost,52.37356665912166,4.902562773,Entire home/apt,300,,4,8,0.85,6
22662942,Bos en Lommer,52.383525032948455,4.8548299094674965,Entire home/apt,115,,5,1,0.09,0
22663747,IJburg - Zeeburgereiland,52.35763489847003,4.994742725953183,Entire home/apt,220,,4,7,0.75,14
22664796,IJburg - Zeeburgereiland,52.35686948361635,5.002510161,Entire home/apt,350,,2,10,1.2,0
22665651,Centrum-Oost,52.36315202,4.886241805762395,Entire home/apt,200,,2,4,0.48,185
22665683,De Baarsjes - Oud-West,52.36207394804221,4.860711444003279,Entire home/apt,170,,2,4,0.42,4
22666433,Westerpark,52.38847958891378,4.886542261361863,Entire home/apt,64,,3,4,0.41,0
22669202,Bos en Lommer,52.38236906103248,4.852272474180953,Entire home/apt,100,,2,17,1.71,0
22669781,Geuzenveld - Slotermeer,52.383036879787426,4.831346755,Entire home/apt,200,,2,4,0.52,149
22670486,De Pijp - Rivierenbuurt,52.35530070885636,4.893387412513219,Entire home/apt,450,,1,4,0.37,247
22670599,De Pijp - Rivierenbuurt,52.348025836027844,4.9055048909371815,Entire home/apt,250,,2,6,0.83,15
22670935,Noord-West,52.41007075734232,4.901007927470049,Entire home/apt,300,,4,9,1.08,103
22671246,De Pijp - Rivierenbuurt,52.349269667287714,4.909861520235994,Private room,95,,1,41,4.14,206
22673337,Geuzenveld - Slotermeer,52.37336338031293,4.813709340062374,Entire home/apt,90,,1,0,,0
22679414,Oostelijk Havengebied - Indische Buurt,52.367879637507144,4.941164790577039,Private room,160,,3,30,2.88,178
22679484,Buitenveldert - Zuidas,52.33041807043565,4.870150676637958,Entire home/apt,125,,2,5,0.55,0
22679718,Oud-Noord,52.39398163086405,4.910631977119242,Entire home/apt,394,,2,2,0.36,310
22680128,De Baarsjes - Oud-West,52.371133814123574,4.860314291739079,Entire home/apt,110,,14,2,0.22,0
22680768,Centrum-West,52.37272478385903,4.877973307560697,Entire home/apt,100,,1,19,1.73,14
22684623,De Pijp - Rivierenbuurt,52.35479253,4.891891999857538,Entire home/apt,100,,3,5,0.48,6
22685703,De Pijp - Rivierenbuurt,52.34571802961748,4.889592339912379,Entire home/apt,190,,3,3,0.76,66
22688205,De Baarsjes - Oud-West,52.35902972944415,4.861358255,Entire home/apt,110,,1,6,0.56,0
22694880,Westerpark,52.39645205574971,4.882033418171243,Private room,100,,4,0,,0
22695149,Centrum-West,52.369934425675936,4.894735634,Entire home/apt,99,,2,10,1.01,10
22696688,IJburg - Zeeburgereiland,52.36431775877179,4.985277471375153,Entire home/apt,275,,7,3,0.28,0
22697474,Centrum-Oost,52.36265659729042,4.883627233037161,Entire home/apt,200,,3,5,1.9,320
22698337,Bos en Lommer,52.383873982850744,4.856019751866248,Entire home/apt,100,,4,20,2.54,0
22698958,Bos en Lommer,52.379361941047925,4.850079522238027,Entire home/apt,65,,1,1,0.09,0
22701826,De Baarsjes - Oud-West,52.367416752813355,4.8528110738818695,Entire home/apt,262,,2,9,1,6
22702212,Oud-Noord,52.39457756587552,4.917345084526358,Entire home/apt,70,,1,10,0.96,63
22703384,De Baarsjes - Oud-West,52.3670304,4.855038938556022,Entire home/apt,145,,2,1,0.18,159
22710011,Centrum-Oost,52.36007863627571,4.906632354643773,Entire home/apt,150,,3,8,0.79,0
22710440,Centrum-Oost,52.37485649722765,4.920041921802414,Private room,69,,1,22,2.04,7
22711008,De Pijp - Rivierenbuurt,52.34724003571288,4.909917182762895,Private room,95,,1,28,3.1,365
22711015,Oud-Oost,52.36352259578036,4.929240249531662,Entire home/apt,280,,2,2,0.28,3
22711906,De Baarsjes - Oud-West,52.36182855365029,4.856630332713737,Entire home/apt,100,,2,19,2.24,0
22712051,Osdorp,52.355557288668884,4.8132252220903045,Private room,59,,1,13,1.52,179
22712436,Centrum-Oost,52.36978651793246,4.923619537252429,Entire home/apt,159,,4,6,0.83,9
22712579,Oud-Oost,52.35052271661708,4.917143209976233,Private room,45,,3,3,0.29,11
22714053,Centrum-Oost,52.37298805488153,4.907753921094923,Entire home/apt,200,,3,16,1.57,0
22714352,De Baarsjes - Oud-West,52.36204816387678,4.859913054340524,Entire home/apt,195,,4,5,0.5,13
22716592,Zuid,52.34089095198811,4.8489921702052685,Entire home/apt,375,,2,2,0.45,187
22723180,De Baarsjes - Oud-West,52.36023993273033,4.858767222968615,Entire home/apt,275,,3,0,,179
22723284,Oostelijk Havengebied - Indische Buurt,52.36566979608638,4.942436076695631,Private room,60,,1,6,0.57,0
22723397,De Baarsjes - Oud-West,52.370687468431555,4.8740824514211525,Entire home/apt,395,,2,14,1.63,15
22723965,Centrum-Oost,52.36100145795335,4.8977577332833295,Entire home/apt,110,,2,0,,0
22724021,Noord-West,52.40772465969701,4.897170765578866,Private room,75,,1,0,,0
22724031,Slotervaart,52.35495270396964,4.832631721952748,Entire home/apt,110,,3,0,,0
22725029,Zuid,52.35362947466432,4.8477291814867325,Private room,48,,2,21,3.35,9
22725257,Slotervaart,52.36717880445242,4.833199330076684,Entire home/apt,170,,1,7,0.72,1
22727400,De Baarsjes - Oud-West,52.36618045301099,4.872237167470905,Private room,60,,2,2,0.19,44
22727931,De Baarsjes - Oud-West,52.37040277,4.873369643903764,Private room,80,,2,3,0.3,0
22727975,Oud-Oost,52.35273495320518,4.911955531243586,Private room,118,,2,24,2.46,45
22728324,De Aker - Nieuw Sloten,52.35185793035666,4.773175277424478,Private room,59,,1,19,1.78,0
22730575,Slotervaart,52.36228500449344,4.837205494856831,Entire home/apt,90,,4,8,0.79,0
22731329,Westerpark,52.384146433022735,4.875416694,Entire home/apt,350,,2,10,0.92,33
22731625,De Pijp - Rivierenbuurt,52.35455917254174,4.895269712945688,Entire home/apt,100,,4,3,0.44,0
22732874,Oud-Noord,52.38334391426852,4.905931471871093,Entire home/apt,700,,2,0,,205
22738244,Westerpark,52.38377266895696,4.871207436726066,Entire home/apt,200,,3,1,0.15,65
22741402,De Pijp - Rivierenbuurt,52.352329630668876,4.901797525406503,Entire home/apt,175,,2,4,0.39,0
22742154,Slotervaart,52.363029387798214,4.829388650010339,Entire home/apt,175,,3,12,1.13,91
22742289,Oud-Oost,52.35557902008964,4.909560913845358,Entire home/apt,175,,2,2,0.28,0
22742310,De Baarsjes - Oud-West,52.36457767446373,4.870388196936418,Private room,100,,2,12,2.61,78
22742981,Centrum-West,52.37612689779208,4.892395312560549,Entire home/apt,195,,1,17,1.59,0
22744417,Buitenveldert - Zuidas,52.32646956919749,4.870948057600826,Entire home/apt,850,,7,1,0.3,365
22744624,Centrum-Oost,52.36239856654916,4.905709677175358,Entire home/apt,160,,1,5,0.52,2
22746173,Zuid,52.34360517597376,4.863802539508715,Private room,76,,1,3,0.84,43
22757307,Oud-Noord,52.39102496575841,4.930592790541568,Private room,105,,2,62,5.94,331
22758348,De Pijp - Rivierenbuurt,52.35203822,4.897301418545934,Private room,290,,3,0,,349
22759063,De Baarsjes - Oud-West,52.36649395514927,4.872800967713068,Entire home/apt,205,,3,4,0.4,58
22759292,De Pijp - Rivierenbuurt,52.356706186661825,4.8879582751815045,Entire home/apt,90,,4,14,1.38,0
22759349,De Baarsjes - Oud-West,52.36792582657176,4.8658001478665325,Entire home/apt,120,,2,8,0.77,2
22759515,De Baarsjes - Oud-West,52.36239586830688,4.862324304384022,Entire home/apt,150,,2,9,1.22,0
22760354,De Pijp - Rivierenbuurt,52.35193406792967,4.903408474381725,Entire home/apt,125,,2,20,2.06,4
22763634,Watergraafsmeer,52.352479455188636,4.9409366914810615,Entire home/apt,145,,5,0,,0
22764927,Bos en Lommer,52.37781605124713,4.849604487,Entire home/apt,109,,2,6,0.6,0
22765576,Centrum-Oost,52.36176030423543,4.9117590720213355,Entire home/apt,89,,4,1,0.1,0
22779768,Westerpark,52.38312366943404,4.879564034192223,Entire home/apt,119,,2,13,1.3,0
22779999,De Baarsjes - Oud-West,52.36989008081005,4.852509691319615,Entire home/apt,79,,2,5,0.48,14
22780378,Oud-Oost,52.364079445640726,4.930172195265472,Entire home/apt,200,,3,1,0.56,6
22781669,Zuid,52.341722240249155,4.8500249797526065,Private room,165,,3,1,0.17,0
22782411,De Baarsjes - Oud-West,52.37244237136811,4.849641646413354,Entire home/apt,115,,2,10,1.08,0
22783588,De Baarsjes - Oud-West,52.37268238,4.862441022471156,Entire home/apt,80,,2,12,1.19,5
22784060,Oostelijk Havengebied - Indische Buurt,52.36573563045806,4.932720806240264,Entire home/apt,115,,2,4,0.48,0
22789981,Centrum-Oost,52.37065195,4.921829595538598,Entire home/apt,150,,3,8,0.97,0
22790322,Centrum-Oost,52.37270989922294,4.904639298787736,Entire home/apt,170,,3,3,0.39,0
22791038,De Pijp - Rivierenbuurt,52.341773573763284,4.9037811794725386,Entire home/apt,269,,1,15,1.51,362
22792520,De Pijp - Rivierenbuurt,52.35403391462539,4.899407565,Private room,60,,2,46,5.56,73
22793102,Bijlmer-Centrum,52.31647554204842,4.949810883887854,Entire home/apt,110,,2,9,0.92,0
22803939,De Baarsjes - Oud-West,52.37292308,4.853507422276866,Entire home/apt,100,,3,4,0.38,0
22804691,Zuid,52.357052494912615,4.849628748923658,Entire home/apt,149,,3,10,1.11,0
22804712,De Baarsjes - Oud-West,52.36680573234472,4.875702227294899,Entire home/apt,170,,1,10,0.94,0
22806496,Oostelijk Havengebied - Indische Buurt,52.363361623107004,4.934997639378919,Entire home/apt,143,,3,0,,0
22807669,Zuid,52.35650825422068,4.853408379697687,Private room,110,,1,64,6.13,47
22807937,Noord-Oost,52.38011212500741,4.971207270761792,Private room,80,,1,11,1.05,214
22808941,Zuid,52.35750445894527,4.852597152000353,Private room,110,,1,41,4.01,111
22812188,Noord-Oost,52.40739821144823,4.935016471284994,Entire home/apt,90,,3,0,,0
22813909,IJburg - Zeeburgereiland,52.34961506340834,5.011896539901164,Entire home/apt,150,,1,18,2.16,0
22819981,Centrum-Oost,52.36085110725207,4.893243229919773,Entire home/apt,195,,2,35,3.43,190
22822451,De Baarsjes - Oud-West,52.37076727949536,4.848380317749523,Entire home/apt,170,,2,9,0.9,3
22823979,De Baarsjes - Oud-West,52.36344979286215,4.8664085587413295,Entire home/apt,150,,2,0,,0
22830986,De Pijp - Rivierenbuurt,52.354651794982395,4.888073274819257,Private room,120,,2,2,0.33,0
22837425,Westerpark,52.38352792545564,4.872699942701161,Entire home/apt,159,,3,4,1.13,131
22837625,Centrum-West,52.372068552756595,4.881595698706086,Entire home/apt,100,,2,0,,0
22839210,De Pijp - Rivierenbuurt,52.351267992149964,4.887831791784972,Entire home/apt,210,,2,14,2.03,0
22839362,IJburg - Zeeburgereiland,52.347892694421965,5.011946894284901,Entire home/apt,139,,5,5,0.6,0
22840668,De Pijp - Rivierenbuurt,52.356792500323294,4.901748582611927,Entire home/apt,160,,2,11,1.22,4
22841417,Centrum-West,52.36540207136893,4.879949937159371,Private room,150,,2,16,1.92,43
22844174,Bijlmer-Centrum,52.32004170482986,4.9431933218614335,Private room,37,,2,68,7.18,59
22847702,De Pijp - Rivierenbuurt,52.35502553534404,4.903173888726807,Entire home/apt,450,,2,5,0.51,0
22853530,De Baarsjes - Oud-West,52.36047307040682,4.868191263857342,Entire home/apt,385,,3,3,0.41,23
22853545,Westerpark,52.379903088571034,4.869040236562214,Entire home/apt,130,,3,4,0.57,0
22853725,Zuid,52.34970338212914,4.850000550600745,Private room,100,,3,9,1.05,0
22854832,De Baarsjes - Oud-West,52.36786950317196,4.858502346064159,Entire home/apt,100,,2,4,0.4,0
22855118,De Pijp - Rivierenbuurt,52.35641063427181,4.895287747305384,Entire home/apt,72,,1,5,0.55,0
22855338,Watergraafsmeer,52.35381477848305,4.928825562574248,Private room,175,,2,11,1.32,58
22858279,Oud-Noord,52.38659539767953,4.909904748451094,Entire home/apt,350,,2,10,1.55,338
22859788,De Pijp - Rivierenbuurt,52.34157911533775,4.898945584,Entire home/apt,150,,1,13,1.53,338
22861154,De Pijp - Rivierenbuurt,52.351654044754106,4.8875343671821865,Entire home/apt,150,,2,10,1.14,0
22861659,Bos en Lommer,52.37596576574353,4.851647635,Entire home/apt,100,,4,5,0.53,6
22872252,Centrum-West,52.367668545617896,4.882371263845002,Entire home/apt,504,,2,3,1.11,357
22872281,Centrum-Oost,52.36528884,4.882714797524062,Entire home/apt,191,,2,4,0.52,359
22873186,Watergraafsmeer,52.352507540863144,4.950333596793927,Entire home/apt,40,,3,3,0.76,0
22874000,Oostelijk Havengebied - Indische Buurt,52.36101514496235,4.934013309043023,Private room,35,,1,11,1.05,0
22877157,De Pijp - Rivierenbuurt,52.35040208840692,4.896285885134136,Entire home/apt,175,,2,5,0.51,0
22883291,De Baarsjes - Oud-West,52.36800308039155,4.8744349645057685,Entire home/apt,155,,1,4,3.64,64
22883559,Noord-West,52.41016615,4.906707630391273,Entire home/apt,250,,6,0,,264
22890741,Oud-Noord,52.390498985959795,4.941539911971893,Entire home/apt,169,,2,7,0.7,171
22893140,Westerpark,52.38525251797796,4.873322189812377,Entire home/apt,87,,2,16,2.06,0
22901602,Centrum-West,52.37424090602225,4.879972523789617,Entire home/apt,300,,4,4,0.92,21
22902625,Centrum-West,52.38009054,4.880776863,Entire home/apt,70,,4,5,0.53,0
22912119,Westerpark,52.37687818537378,4.870134477865016,Private room,150,,2,0,,44
22913973,Centrum-West,52.37354760290364,4.8998830603636225,Private room,79,,2,32,3.19,24
22914322,De Pijp - Rivierenbuurt,52.351047461780574,4.890733653168895,Entire home/apt,130,,3,7,0.74,0
22915564,Noord-West,52.405960279700814,4.906076425,Private room,85,,3,39,3.94,89
22916028,Centrum-West,52.37775636230297,4.8813853949106125,Entire home/apt,100,,4,4,0.48,0
22917434,Centrum-West,52.37080671092482,4.878381990140586,Entire home/apt,140,,2,9,0.97,45
22920222,Zuid,52.34985093157278,4.879612056115863,Private room,120,,2,12,1.44,78
22921475,Bos en Lommer,52.37294518,4.847037061355978,Private room,65,,3,6,0.57,0
22922084,Osdorp,52.35579735228435,4.787395055643471,Private room,30,,2,1,0.13,0
22923380,IJburg - Zeeburgereiland,52.360754300974605,4.990292343982288,Entire home/apt,125,,2,22,2.97,20
22929446,De Pijp - Rivierenbuurt,52.35126975,4.888548987307726,Entire home/apt,155,,1,12,1.28,0
22930484,Zuid,52.35331907681192,4.876232973589278,Entire home/apt,169,,3,3,0.32,0
22930683,Geuzenveld - Slotermeer,52.38043525122046,4.810531299547608,Private room,50,,2,44,4.31,68
22933278,Oud-Oost,52.36375552724556,4.9249675513511395,Entire home/apt,129,,3,3,0.35,0
22936167,Watergraafsmeer,52.34962889,4.934542837733399,Entire home/apt,270,,3,5,0.6,0
22937221,De Pijp - Rivierenbuurt,52.35224968,4.892795066823225,Private room,65,,1,85,8.36,59
22941689,Bos en Lommer,52.37969332,4.853439907715301,Private room,40,,3,26,2.74,12
22949488,De Aker - Nieuw Sloten,52.34583648137984,4.802426040570027,Entire home/apt,150,,2,4,0.98,2
22951448,De Pijp - Rivierenbuurt,52.35304301898275,4.902975103016467,Private room,45,,3,46,4.52,36
22964616,De Baarsjes - Oud-West,52.36846820162466,4.8652760139795825,Private room,85,,1,3,0.29,0
22965090,De Baarsjes - Oud-West,52.37336754806755,4.8619916633852425,Entire home/apt,75,,2,6,0.67,0
22966086,Oud-Noord,52.39121034,4.925498452101358,Entire home/apt,100,,2,3,0.39,8
22968835,Bijlmer-Oost,52.31686593958882,4.970589533747232,Entire home/apt,125,,5,0,,0
22970154,Oud-Oost,52.35493465488101,4.912396197443309,Entire home/apt,149,,3,3,0.37,9
22972181,Slotervaart,52.35527552939497,4.8357993323096515,Private room,65,,2,7,1.12,3
22975109,De Pijp - Rivierenbuurt,52.35377738661985,4.898806190615859,Entire home/apt,180,,2,10,1.2,0
22975936,Centrum-West,52.36958037236864,4.883947620233918,Private room,115,,2,56,5.45,50
22976427,Oostelijk Havengebied - Indische Buurt,52.37185702633104,4.938216109288547,Entire home/apt,90,,2,0,,0
22978000,Zuid,52.35161687145909,4.848516133,Entire home/apt,100,,5,19,1.83,124
22978278,Centrum-Oost,52.36099569723708,4.8897276621629455,Private room,80,,1,54,5.35,355
22980314,Centrum-West,52.37867286801003,4.890602675152178,Entire home/apt,350,,5,1,0.14,243
22981972,De Pijp - Rivierenbuurt,52.35327310343999,4.907177922943067,Entire home/apt,120,,14,1,0.1,0
22981996,Oud-Oost,52.357847018262575,4.922106159970801,Entire home/apt,80,,2,2,0.66,12
22983519,Oostelijk Havengebied - Indische Buurt,52.359643377324716,4.940828949433492,Entire home/apt,125,,2,7,0.7,0
22984437,Osdorp,52.35992723725813,4.801176846,Entire home/apt,95,,1,1,0.1,0
22990627,Zuid,52.35453355,4.878443479,Entire home/apt,120,,6,0,,0
22990706,Oostelijk Havengebied - Indische Buurt,52.36452235853563,4.940623331901636,Entire home/apt,130,,2,3,0.3,21
22991202,Watergraafsmeer,52.33820415410599,4.917253714114553,Entire home/apt,160,,3,3,0.44,0
22992570,Buitenveldert - Zuidas,52.32660428457498,4.870821809157516,Entire home/apt,525,,7,0,,365
22997416,Bos en Lommer,52.37989913364937,4.854457795217238,Entire home/apt,85,,3,3,0.29,0
22997874,Zuid,52.35962118861434,4.882143870479711,Entire home/apt,550,,7,0,,364
